date,close,open,high,low,volume,percentage
"2020-8-5","25,102.54","25,029.39","25,167.22","24,868.29","1.48B","0.62%"
"2020-8-4","24,946.63","24,664.60","25,062.41","24,539.44","1.91B","2.00%"
"2020-8-3","24,458.13","24,566.81","24,647.28","24,250.98","2.01B","-0.56%"
"2020-7-31","24,595.35","24,747.29","24,938.85","24,534.79","1.76B","-0.47%"
"2020-7-30","24,710.59","24,979.24","25,197.31","24,616.05","1.78B","-0.69%"
"2020-7-29","24,883.14","24,710.51","24,905.44","24,671.51","1.08B","0.45%"
"2020-7-28","24,772.76","24,942.74","24,942.74","24,642.35","1.36B","0.69%"
"2020-7-27","24,603.26","24,909.96","24,972.46","24,526.91","1.49B","-0.41%"
"2020-7-24","24,705.33","25,040.76","25,101.10","24,598.46","3.03B","-2.21%"
"2020-7-23","25,263.00","25,235.90","25,346.36","24,992.37","1.91B","0.82%"
"2020-7-22","25,057.94","25,575.25","25,779.66","25,057.94","2.39B","-2.25%"
"2020-7-21","25,635.66","25,427.06","25,635.66","25,378.38","1.75B","2.31%"
"2020-7-20","25,057.99","25,019.60","25,222.11","24,766.17","1.65B","-0.12%"
"2020-7-17","25,089.17","25,142.06","25,263.97","25,015.28","1.36B","0.47%"
"2020-7-16","24,970.69","25,549.40","25,576.49","24,919.95","1.94B","-2.00%"
"2020-7-15","25,481.58","25,888.78","25,888.78","25,299.36","1.85B","0.01%"
"2020-7-14","25,477.89","25,663.16","25,663.16","25,254.32","2.18B","-1.14%"
"2020-7-13","25,772.12","25,848.80","26,103.84","25,715.24","2.13B","0.17%"
"2020-7-10","25,727.41","25,931.78","26,137.91","25,570.36","2.14B","-1.84%"
"2020-7-9","26,210.16","26,351.13","26,374.94","26,016.75","2.45B","0.31%"
"2020-7-8","26,129.18","26,078.61","26,299.84","25,849.78","2.58B","0.59%"
"2020-7-7","25,975.66","26,571.08","26,782.62","25,911.74","3.91B","-1.38%"
"2020-7-6","26,339.16","25,545.54","26,453.61","25,543.15","4.88B","3.81%"
"2020-7-3","25,373.12","25,319.28","25,453.58","25,182.60","2.32B","0.99%"
"2020-7-2","25,124.19","24,563.57","25,124.19","24,563.57","2.75B","2.85%"
"2020-6-30","24,427.19","24,468.24","24,598.61","24,271.77","1.89B","0.52%"
"2020-6-29","24,301.28","24,627.64","24,627.64","24,148.62","1.84B","-1.01%"
"2020-6-26","24,549.99","24,697.98","24,756.58","24,537.77","1.51B","-0.93%"
"2020-6-24","24,781.58","25,034.87","25,071.32","24,770.95","1.43B","-0.50%"
"2020-6-23","24,907.34","24,541.44","24,907.34","24,184.88","1.55B","1.62%"
"2020-6-22","24,511.34","24,528.53","24,628.95","24,391.17","1.61B","-0.54%"
"2020-6-19","24,643.89","24,373.36","24,776.54","24,334.36","2.39B","0.73%"
"2020-6-18","24,464.94","24,386.31","24,464.94","24,121.89","1.81B","-0.07%"
"2020-6-17","24,481.41","24,363.39","24,532.01","24,195.82","1.28B","0.56%"
"2020-6-16","24,344.09","24,318.15","24,534.77","24,302.25","1.61B","2.39%"
"2020-6-15","23,776.95","23,991.38","24,242.97","23,684.96","2.10B","-2.16%"
"2020-6-12","24,301.38","23,920.70","24,317.72","23,895.03","1.82B","-0.73%"
"2020-6-11","24,480.15","24,997.84","25,059.32","24,480.15","1.84B","-2.27%"
"2020-6-10","25,049.73","25,179.03","25,303.78","24,968.30","1.97B","-0.03%"
"2020-6-9","25,057.22","24,906.01","25,253.67","24,837.73","2.20B","1.13%"
"2020-6-8","24,776.77","25,018.05","25,018.78","24,678.55","2.12B","0.03%"
"2020-6-5","24,770.41","24,388.18","24,810.22","24,253.56","2.40B","1.66%"
"2020-6-4","24,366.30","24,643.84","24,643.84","24,204.10","1.89B","0.17%"
"2020-6-3","24,325.62","24,303.56","24,364.01","24,219.96","2.46B","1.37%"
"2020-6-2","23,995.94","23,792.24","23,995.94","23,766.15","1.81B","1.11%"
"2020-6-1","23,732.52","23,539.91","23,806.32","23,539.91","2.57B","3.36%"
"2020-5-29","22,961.47","22,781.11","23,089.77","22,781.11","3.62B","-0.74%"
"2020-5-28","23,132.76","23,206.75","23,451.78","22,779.62","2.36B","-0.72%"
"2020-5-27","23,301.36","23,515.14","23,515.14","23,134.61","1.84B","-0.36%"
"2020-5-26","23,384.66","23,198.34","23,481.48","23,165.49","1.42B","1.88%"
"2020-5-25","22,952.24","22,725.70","22,968.65","22,519.73","1.77B","0.10%"
"2020-5-22","22,930.14","23,756.91","23,756.91","22,878.26","3.68B","-5.56%"
"2020-5-21","24,280.03","24,528.91","24,528.91","24,208.16","1.47B","-0.49%"
"2020-5-20","24,399.95","24,462.90","24,514.87","24,315.75","1.43B","0.05%"
"2020-5-19","24,388.13","24,489.55","24,552.55","24,314.45","2.02B","1.89%"
"2020-5-18","23,934.77","23,736.67","23,952.05","23,722.17","1.65B","0.58%"
"2020-5-15","23,797.47","23,834.68","23,985.12","23,671.61","1.51B","-0.14%"
"2020-5-14","23,829.74","24,038.07","24,081.19","23,790.27","1.70B","-1.45%"
"2020-5-13","24,180.30","24,111.67","24,320.20","23,979.37","1.36B","-0.27%"
"2020-5-12","24,245.68","24,358.00","24,411.04","24,136.20","1.48B","-1.45%"
"2020-5-11","24,602.06","24,470.18","24,766.83","24,470.18","1.46B","1.53%"
"2020-5-8","24,230.17","24,193.36","24,263.73","24,097.12","1.27B","1.04%"
"2020-5-7","23,980.63","24,120.81","24,120.81","23,913.50","1.32B","-0.65%"
"2020-5-6","24,137.48","23,868.02","24,235.03","23,868.02","1.89B","1.13%"
"2020-5-5","23,868.66","23,755.77","23,928.45","23,697.88","1.33B","1.08%"
"2020-5-4","23,613.80","23,895.11","23,897.53","23,584.95","2.56B","-4.18%"
"2020-4-29","24,643.59","24,786.02","24,855.47","24,549.62","1.65B","0.28%"
"2020-4-28","24,575.96","24,401.12","24,582.66","24,176.88","1.69B","1.22%"
"2020-4-27","24,280.14","24,030.66","24,318.81","24,030.54","1.59B","1.88%"
"2020-4-24","23,831.33","23,844.55","23,957.17","23,730.49","1.30B","-0.61%"
"2020-4-23","23,977.32","23,983.65","24,107.88","23,806.30","1.81B","0.35%"
"2020-4-22","23,893.36","23,540.54","23,939.29","23,483.31","1.67B","0.42%"
"2020-4-21","23,793.55","24,247.84","24,247.84","23,676.13","2.16B","-2.20%"
"2020-4-20","24,330.02","24,503.56","24,503.56","24,225.55","1.38B","-0.21%"
"2020-4-17","24,380.00","24,457.83","24,666.64","24,308.78","1.94B","1.56%"
"2020-4-16","24,006.45","24,025.45","24,102.91","23,854.79","1.87B","-0.58%"
"2020-4-15","24,145.34","24,499.86","24,603.60","24,090.50","1.91B","-1.19%"
"2020-4-14","24,435.40","24,347.61","24,546.39","24,283.13","2.05B","0.56%"
"2020-4-9","24,300.33","24,181.32","24,308.69","24,045.18","1.73B","1.38%"
"2020-4-8","23,970.37","24,191.32","24,191.32","23,897.40","1.84B","-1.17%"
"2020-4-7","24,253.29","24,093.05","24,262.01","23,796.03","2.54B","2.12%"
"2020-4-6","23,749.12","23,558.83","23,832.93","23,271.47","1.83B","2.21%"
"2020-4-3","23,236.11","23,072.95","23,236.11","23,030.58","1.87B","-0.19%"
"2020-4-2","23,280.06","22,838.67","23,280.06","22,756.13","2.56B","0.84%"
"2020-4-1","23,085.79","23,365.90","23,540.01","22,947.64","2.88B","-2.19%"
"2020-3-31","23,603.48","23,613.27","23,627.53","23,238.04","2.88B","1.85%"
"2020-3-30","23,175.11","23,020.85","23,491.51","22,973.33","2.55B","-1.32%"
"2020-3-27","23,484.28","23,768.41","23,791.20","23,354.01","2.20B","0.56%"
"2020-3-26","23,352.34","23,604.83","23,604.83","23,163.67","2.52B","-0.74%"
"2020-3-25","23,527.19","23,255.91","23,569.45","23,062.23","3.61B","3.81%"
"2020-3-24","22,663.49","22,497.57","22,753.01","22,383.25","3.61B","4.46%"
"2020-3-23","21,696.13","21,659.55","22,064.31","21,659.55","3.48B","-4.86%"
"2020-3-20","22,805.07","22,147.34","22,805.07","22,147.34","4.53B","5.05%"
"2020-3-19","21,709.13","22,221.38","22,380.34","21,139.26","5.63B","-2.61%"
"2020-3-18","22,291.82","23,023.34","23,425.03","22,167.42","4.22B","-4.18%"
"2020-3-17","23,263.73","23,001.76","23,401.20","22,676.46","3.64B","0.87%"
"2020-3-16","23,063.57","23,317.81","23,631.53","22,842.25","4.07B","-4.03%"
"2020-3-13","24,032.91","22,519.32","24,184.48","22,519.32","5.50B","-1.14%"
"2020-3-12","24,309.07","24,657.67","24,657.67","24,117.94","3.75B","-3.66%"
"2020-3-11","25,231.61","25,459.96","25,493.23","25,140.38","2.63B","-0.63%"
"2020-3-10","25,392.51","25,285.68","25,578.61","24,978.97","3.23B","1.41%"
"2020-3-9","25,040.46","25,134.02","25,321.28","24,948.38","4.68B","-4.23%"
"2020-3-6","26,146.67","26,397.78","26,408.80","26,084.23","2.65B","-2.32%"
"2020-3-5","26,767.87","26,348.16","26,805.58","26,315.36","2.52B","2.08%"
"2020-3-4","26,222.07","26,321.56","26,372.48","26,038.39","1.96B","-0.24%"
"2020-3-3","26,284.82","26,419.13","26,527.75","26,233.39","2.14B","-0.03%"
"2020-3-2","26,291.68","26,077.73","26,375.91","26,077.73","2.20B","0.62%"
"2020-2-28","26,129.93","26,249.06","26,313.55","25,989.41","3.19B","-2.42%"
"2020-2-27","26,778.62","26,529.17","26,849.57","26,419.97","2.11B","0.31%"
"2020-2-26","26,696.49","26,479.90","26,776.06","26,479.90","2.04B","-0.73%"
"2020-2-25","26,893.23","26,722.39","26,914.05","26,667.04","1.92B","0.27%"
"2020-2-24","26,820.88","27,105.35","27,105.35","26,813.22","2.04B","-1.79%"
"2020-2-21","27,308.81","27,450.46","27,484.53","27,264.78","1.77B","-1.09%"
"2020-2-20","27,609.16","27,767.28","27,767.28","27,383.13","1.58B","-0.17%"
"2020-2-19","27,655.81","27,486.46","27,697.46","27,448.60","1.47B","0.46%"
"2020-2-18","27,530.20","27,766.50","27,771.30","27,496.25","1.59B","-1.54%"
"2020-2-17","27,959.60","27,766.71","28,055.58","27,766.71","1.41B","0.52%"
"2020-2-14","27,815.60","27,698.56","27,960.66","27,695.59","1.45B","0.31%"
"2020-2-13","27,730.00","27,953.65","27,953.65","27,695.60","1.62B","-0.34%"
"2020-2-12","27,823.66","27,717.22","27,892.48","27,614.83","1.80B","0.87%"
"2020-2-11","27,583.88","27,514.25","27,674.81","27,436.99","1.87B","1.26%"
"2020-2-10","27,241.34","27,092.15","27,314.64","27,044.88","1.61B","-0.59%"
"2020-2-7","27,404.27","27,356.28","27,410.58","27,224.12","1.46B","-0.33%"
"2020-2-6","27,493.70","27,174.53","27,608.22","27,029.49","2.25B","2.64%"
"2020-2-5","26,786.74","26,869.32","26,926.12","26,641.92","2.50B","0.42%"
"2020-2-4","26,675.98","26,491.66","26,730.26","26,491.66","2.50B","1.21%"
"2020-2-3","26,356.98","26,189.61","26,512.58","26,145.59","2.42B","0.17%"
"2020-1-31","26,312.63","26,757.61","26,818.84","26,295.49","1.87B","-0.52%"
"2020-1-30","26,449.13","27,030.61","27,134.55","26,330.05","2.22B","-2.62%"
"2020-1-29","27,160.63","27,101.54","27,333.30","27,101.54","2.20B","-2.82%"
"2020-1-24","27,949.64","27,935.42","27,977.63","27,774.50","612.13M","0.15%"
"2020-1-23","27,909.12","28,109.75","28,133.03","27,706.37","1.75B","-1.52%"
"2020-1-22","28,341.04","28,116.50","28,393.93","27,937.68","1.34B","1.27%"
"2020-1-21","27,985.33","28,449.38","28,492.03","27,980.50","2.24B","-2.81%"
"2020-1-20","28,795.91","29,169.12","29,174.92","28,795.42","1.63B","-0.90%"
"2020-1-17","29,056.42","28,988.16","29,101.15","28,813.13","1.55B","0.60%"
"2020-1-16","28,883.04","28,806.12","28,987.73","28,709.57","1.62B","0.38%"
"2020-1-15","28,773.59","28,891.07","28,972.68","28,619.10","1.24B","-0.39%"
"2020-1-14","28,885.14","29,149.53","29,149.53","28,790.49","1.64B","-0.24%"
"2020-1-13","28,954.94","28,772.37","28,971.40","28,671.84","1.77B","1.11%"
"2020-1-10","28,638.20","28,665.14","28,665.14","28,504.27","1.45B","0.27%"
"2020-1-9","28,561.00","28,367.65","28,561.00","28,325.86","1.69B","1.68%"
"2020-1-8","28,087.92","27,999.58","28,198.61","27,857.73","1.71B","-0.83%"
"2020-1-7","28,322.06","28,352.68","28,473.08","28,264.07","1.30B","0.34%"
"2020-1-6","28,226.19","28,326.50","28,367.87","28,054.29","1.79B","-0.79%"
"2020-1-3","28,451.50","28,828.36","28,883.30","28,428.17","1.80B","-0.32%"
"2020-1-2","28,543.52","28,249.37","28,543.52","28,245.97","1.26B","1.25%"
"2019-12-31","28,189.75","28,241.43","28,298.46","28,123.86","873.71M","-0.46%"
"2019-12-30","28,319.39","28,250.48","28,418.65","28,165.13","1.42B","0.33%"
"2019-12-27","28,225.42","28,033.66","28,226.11","28,000.62","1.38B","1.30%"
"2019-12-24","27,864.21","27,901.51","27,921.29","27,792.66","483.98M","-0.15%"
"2019-12-23","27,906.41","28,024.62","28,024.62","27,830.08","1.22B","0.13%"
"2019-12-20","27,871.35","27,834.55","27,959.52","27,740.66","1.68B","0.25%"
"2019-12-19","27,800.49","27,908.78","27,908.78","27,675.24","1.30B","-0.30%"
"2019-12-18","27,884.21","27,946.74","27,970.76","27,775.98","1.84B","0.15%"
"2019-12-17","27,843.71","27,630.69","27,894.72","27,563.44","1.93B","1.22%"
"2019-12-16","27,508.09","27,530.50","27,715.93","27,473.32","1.42B","-0.65%"
"2019-12-13","27,687.76","27,494.51","27,687.76","27,405.26","2.21B","2.57%"
"2019-12-12","26,994.14","26,837.94","27,048.98","26,837.94","1.45B","1.31%"
"2019-12-11","26,645.43","26,410.09","26,659.98","26,364.43","1.41B","0.79%"
"2019-12-10","26,436.62","26,378.99","26,527.09","26,355.53","956.29M","-0.22%"
"2019-12-9","26,494.73","26,513.97","26,618.25","26,432.27","1.30B","-0.01%"
"2019-12-6","26,498.37","26,345.20","26,520.08","26,309.34","1.64B","1.07%"
"2019-12-5","26,217.04","26,300.51","26,300.51","26,134.06","1.23B","0.59%"
"2019-12-4","26,062.56","26,071.39","26,191.79","25,995.15","1.50B","-1.25%"
"2019-12-3","26,391.30","26,315.97","26,424.12","26,063.02","1.80B","-0.20%"
"2019-12-2","26,444.72","26,475.34","26,511.55","26,393.09","1.35B","0.37%"
"2019-11-29","26,346.49","26,705.38","26,705.38","26,308.10","2.00B","-2.03%"
"2019-11-28","26,893.73","26,763.63","26,991.80","26,763.63","998.84M","-0.22%"
"2019-11-27","26,954.00","26,943.52","26,974.28","26,866.80","1.13B","0.15%"
"2019-11-26","26,913.92","27,183.90","27,227.87","26,913.92","2.42B","-0.29%"
"2019-11-25","26,993.04","26,873.35","27,114.22","26,852.89","1.50B","1.50%"
"2019-11-22","26,595.08","26,584.88","26,690.17","26,487.67","1.10B","0.48%"
"2019-11-21","26,466.88","26,587.59","26,587.59","26,306.02","1.71B","-1.57%"
"2019-11-20","26,889.61","26,936.79","26,962.17","26,804.35","1.33B","-0.75%"
"2019-11-19","27,093.80","26,671.32","27,093.80","26,605.63","1.54B","1.55%"
"2019-11-18","26,681.09","26,442.39","26,702.16","26,406.35","1.43B","1.35%"
"2019-11-15","26,326.66","26,529.95","26,544.65","26,300.08","1.18B","0.01%"
"2019-11-14","26,323.69","26,444.23","26,605.96","26,203.97","1.55B","-0.93%"
"2019-11-13","26,571.46","26,761.16","26,761.16","26,465.33","1.86B","-1.82%"
"2019-11-12","27,065.28","27,064.26","27,076.67","26,794.61","1.15B","0.52%"
"2019-11-11","26,926.55","27,361.41","27,361.41","26,830.47","1.92B","-2.62%"
"2019-11-8","27,651.14","27,894.56","27,894.56","27,582.29","1.49B","-0.70%"
"2019-11-7","27,847.23","27,690.60","27,900.80","27,534.91","1.35B","0.57%"
"2019-11-6","27,688.64","27,636.33","27,750.91","27,547.77","1.32B","0.02%"
"2019-11-5","27,683.40","27,601.10","27,733.07","27,463.33","1.75B","0.49%"
"2019-11-4","27,547.30","27,299.88","27,547.30","27,299.46","1.78B","1.65%"
"2019-11-1","27,100.76","26,806.44","27,102.42","26,800.57","1.42B","0.72%"
"2019-10-31","26,906.72","26,708.45","27,009.50","26,708.45","1.91B","0.90%"
"2019-10-30","26,667.71","26,766.98","26,809.53","26,602.95","1.55B","-0.44%"
"2019-10-29","26,786.76","27,027.56","27,027.56","26,729.06","1.52B","-0.39%"
"2019-10-28","26,891.26","26,770.11","27,005.68","26,762.70","1.48B","0.84%"
"2019-10-25","26,667.39","26,795.64","26,795.64","26,621.18","1.15B","-0.49%"
"2019-10-24","26,797.95","26,651.03","26,810.43","26,592.18","1.50B","0.87%"
"2019-10-23","26,566.73","26,771.98","26,818.99","26,491.71","1.27B","-0.82%"
"2019-10-22","26,786.20","26,813.81","26,844.29","26,698.30","1.50B","0.23%"
"2019-10-21","26,725.68","26,715.22","26,818.44","26,658.32","1.05B","0.02%"
"2019-10-18","26,719.58","26,910.55","26,985.08","26,650.13","1.54B","-0.48%"
"2019-10-17","26,848.49","26,809.04","26,956.82","26,729.51","1.40B","0.69%"
"2019-10-16","26,664.28","26,553.90","26,698.56","26,432.43","1.69B","0.61%"
"2019-10-15","26,503.93","26,609.13","26,609.13","26,433.43","1.57B","-0.07%"
"2019-10-14","26,521.85","26,520.93","26,636.93","26,386.41","2.10B","0.81%"
"2019-10-11","26,308.44","25,986.82","26,393.01","25,976.07","2.03B","2.34%"
"2019-10-10","25,707.93","25,625.57","25,809.58","25,521.95","1.43B","0.10%"
"2019-10-9","25,682.81","25,736.88","25,866.84","25,656.66","1.59B","-0.81%"
"2019-10-8","25,893.40","25,848.73","26,180.03","25,761.50","1.78B","0.28%"
"2019-10-4","25,821.03","26,169.51","26,169.51","25,612.49","1.14B","-1.11%"
"2019-10-3","26,110.31","25,831.44","26,192.87","25,809.47","1.14B","0.26%"
"2019-10-2","26,042.69","25,901.47","26,092.62","25,778.22","1.20B","-0.19%"
"2019-9-30","26,092.27","25,844.71","26,161.70","25,786.29","1.34B","0.53%"
"2019-9-27","25,954.81","25,977.98","26,017.46","25,840.66","984.28M","-0.33%"
"2019-9-26","26,041.93","26,075.15","26,099.64","25,917.58","1.70B","0.37%"
"2019-9-25","25,945.35","26,162.71","26,190.56","25,917.68","1.76B","-1.28%"
"2019-9-24","26,281.00","26,300.21","26,391.98","26,207.27","2.09B","0.22%"
"2019-9-23","26,222.40","26,463.62","26,483.03","26,186.01","1.29B","-0.81%"
"2019-9-20","26,435.67","26,532.88","26,564.36","26,410.41","1.97B","-0.13%"
"2019-9-19","26,468.95","26,820.73","26,820.73","26,372.09","1.33B","-1.07%"
"2019-9-18","26,754.12","26,838.43","26,891.16","26,730.63","1.37B","-0.13%"
"2019-9-17","26,790.24","26,942.96","26,951.84","26,694.37","1.85B","-1.23%"
"2019-9-16","27,124.55","27,212.89","27,212.89","26,976.30","2.19B","-0.83%"
"2019-9-13","27,352.69","27,154.51","27,366.45","27,074.54","1.18B","0.98%"
"2019-9-12","27,087.63","27,283.98","27,283.98","26,967.25","1.34B","-0.26%"
"2019-9-11","27,159.06","26,790.64","27,159.51","26,705.63","2.07B","1.78%"
"2019-9-10","26,683.68","26,831.98","26,870.77","26,634.47","1.74B","0.01%"
"2019-9-9","26,681.40","26,743.36","26,807.86","26,609.65","1.70B","-0.04%"
"2019-9-6","26,690.76","26,773.13","26,790.79","26,563.17","1.90B","0.66%"
"2019-9-5","26,515.53","26,512.86","26,697.85","26,283.12","2.00B","-0.03%"
"2019-9-4","26,523.23","25,675.16","26,654.21","25,675.16","2.69B","3.90%"
"2019-9-3","25,527.85","25,546.32","25,736.05","25,498.11","1.15B","-0.39%"
"2019-9-2","25,626.55","25,627.83","25,662.31","25,502.70","1.30B","-0.38%"
"2019-8-30","25,724.73","26,011.64","26,011.64","25,536.15","2.02B","0.08%"
"2019-8-29","25,703.50","25,606.33","25,714.78","25,372.49","1.78B","0.34%"
"2019-8-28","25,615.48","25,767.08","25,830.64","25,596.08","1.46B","-0.19%"
"2019-8-27","25,664.07","25,715.98","25,764.61","25,581.73","2.21B","-0.06%"
"2019-8-26","25,680.33","25,322.00","25,692.28","25,249.51","2.48B","-1.91%"
"2019-8-23","26,179.33","26,057.88","26,241.22","25,940.44","1.62B","0.50%"
"2019-8-22","26,048.72","26,272.91","26,288.24","25,977.67","1.78B","-0.84%"
"2019-8-21","26,270.04","26,160.54","26,318.13","26,075.91","1.70B","0.15%"
"2019-8-20","26,231.54","26,256.54","26,347.23","26,149.40","1.82B","-0.23%"
"2019-8-19","26,291.84","25,994.80","26,356.22","25,994.80","2.14B","2.17%"
"2019-8-16","25,734.22","25,484.96","25,798.11","25,314.27","2.02B","0.94%"
"2019-8-15","25,495.46","24,945.74","25,552.13","24,899.93","2.15B","0.76%"
"2019-8-14","25,302.28","25,711.10","25,717.98","25,197.38","1.92B","0.08%"
"2019-8-13","25,281.30","25,536.62","25,616.71","25,270.91","1.98B","-2.10%"
"2019-8-12","25,824.72","25,869.48","26,069.23","25,824.72","1.20B","-0.44%"
"2019-8-9","25,939.30","26,278.92","26,313.78","25,939.30","1.40B","-0.69%"
"2019-8-8","26,120.77","25,999.45","26,317.42","25,999.45","1.71B","0.48%"
"2019-8-7","25,997.03","25,977.72","26,025.44","25,738.80","1.72B","0.08%"
"2019-8-6","25,976.24","25,472.43","26,042.23","25,397.35","2.84B","-0.67%"
"2019-8-5","26,151.32","26,480.47","26,502.61","26,086.86","2.19B","-2.85%"
"2019-8-2","26,918.58","26,950.53","27,043.46","26,868.96","2.39B","-2.35%"
"2019-8-1","27,565.70","27,582.21","27,754.04","27,495.89","1.79B","-0.76%"
"2019-7-31","27,777.75","27,931.28","27,939.72","27,701.44","1.33B","-1.31%"
"2019-7-30","28,146.50","28,059.82","28,274.65","28,059.82","1.18B","0.14%"
"2019-7-29","28,106.41","28,262.80","28,302.66","27,945.41","1.61B","-1.03%"
"2019-7-26","28,397.74","28,406.07","28,487.64","28,338.30","1.36B","-0.69%"
"2019-7-25","28,594.30","28,575.49","28,628.51","28,517.01","1.00B","0.25%"
"2019-7-24","28,524.04","28,578.14","28,764.50","28,515.92","1.11B","0.20%"
"2019-7-23","28,466.48","28,392.04","28,489.29","28,313.79","979.41M","0.34%"
"2019-7-22","28,371.26","28,612.28","28,649.44","28,303.55","1.14B","-1.37%"
"2019-7-19","28,765.40","28,585.15","28,809.59","28,551.20","1.30B","1.07%"
"2019-7-18","28,461.66","28,393.04","28,511.65","28,376.50","953.65M","-0.46%"
"2019-7-17","28,593.17","28,463.77","28,593.17","28,377.34","979.84M","-0.09%"
"2019-7-16","28,619.62","28,583.93","28,634.65","28,489.41","1.06B","0.23%"
"2019-7-15","28,554.88","28,303.36","28,567.25","28,071.19","1.36B","0.29%"
"2019-7-12","28,471.62","28,401.87","28,603.87","28,399.66","1.24B","0.14%"
"2019-7-11","28,431.80","28,347.86","28,582.69","28,347.86","1.10B","0.81%"
"2019-7-10","28,204.69","28,245.09","28,311.78","28,144.87","1.04B","0.31%"
"2019-7-9","28,116.28","28,299.73","28,312.97","28,080.73","1.26B","-0.76%"
"2019-7-8","28,331.69","28,513.14","28,541.10","28,194.07","1.29B","-1.54%"
"2019-7-5","28,774.83","28,785.53","28,880.58","28,714.92","873.11M","-0.07%"
"2019-7-4","28,795.77","28,891.97","29,007.98","28,776.48","957.16M","-0.21%"
"2019-7-3","28,855.14","28,781.97","28,891.89","28,721.21","1.33B","-0.07%"
"2019-7-2","28,875.56","28,904.04","28,959.06","28,768.54","2.18B","1.17%"
"2019-6-28","28,542.62","28,632.59","28,632.59","28,416.96","1.53B","-0.28%"
"2019-6-27","28,621.42","28,352.94","28,621.42","28,287.34","1.73B","1.42%"
"2019-6-26","28,221.98","28,046.16","28,267.98","27,985.98","1.48B","0.13%"
"2019-6-25","28,185.98","28,447.96","28,470.10","28,066.13","1.91B","-1.15%"
"2019-6-24","28,513.00","28,400.63","28,634.48","28,358.06","1.38B","0.14%"
"2019-6-21","28,473.71","28,581.51","28,581.51","28,359.25","2.24B","-0.27%"
"2019-6-20","28,550.43","28,308.85","28,563.08","28,258.02","1.88B","1.23%"
"2019-6-19","28,202.14","28,224.87","28,224.87","28,022.49","2.14B","2.56%"
"2019-6-18","27,498.77","27,289.70","27,584.12","27,201.02","1.60B","1.00%"
"2019-6-17","27,227.16","27,252.45","27,503.10","27,227.16","1.53B","0.40%"
"2019-6-14","27,118.35","27,180.74","27,275.88","27,051.75","2.09B","-0.65%"
"2019-6-13","27,294.71","27,217.72","27,294.71","26,825.35","1.90B","-0.05%"
"2019-6-12","27,308.46","27,603.12","27,603.12","27,222.03","1.92B","-1.73%"
"2019-6-11","27,789.34","27,677.06","27,857.85","27,577.91","1.88B","0.76%"
"2019-6-10","27,578.64","27,206.61","27,606.42","27,155.03","2.34B","2.27%"
"2019-6-6","26,965.28","26,935.87","26,984.02","26,837.67","1.65B","0.26%"
"2019-6-5","26,895.44","27,116.08","27,119.48","26,803.66","1.95B","0.50%"
"2019-6-4","26,761.52","26,994.08","26,994.08","26,671.90","1.57B","-0.49%"
"2019-6-3","26,893.86","26,909.71","26,968.10","26,735.48","1.77B","-0.03%"
"2019-5-31","26,901.09","27,002.96","27,155.36","26,850.27","1.89B","-0.79%"
"2019-5-30","27,114.88","27,319.25","27,319.25","27,020.73","1.94B","-0.44%"
"2019-5-29","27,235.71","27,226.95","27,429.37","27,178.71","2.31B","-0.57%"
"2019-5-28","27,390.81","27,274.83","27,490.55","27,230.09","3.14B","0.38%"
"2019-5-27","27,288.09","27,239.08","27,371.35","27,105.22","1.30B","-0.24%"
"2019-5-24","27,353.93","27,368.68","27,457.59","27,291.94","1.73B","0.32%"
"2019-5-23","27,267.13","27,505.53","27,523.86","27,169.67","2.29B","-1.58%"
"2019-5-22","27,705.94","27,753.54","27,828.81","27,640.62","1.76B","0.18%"
"2019-5-21","27,657.24","27,671.40","27,915.16","27,598.06","2.30B","-0.47%"
"2019-5-20","27,787.61","27,959.23","27,999.60","27,699.23","2.33B","-0.57%"
"2019-5-17","27,946.46","28,428.00","28,428.00","27,909.73","1.98B","-1.16%"
"2019-5-16","28,275.07","28,117.48","28,379.37","28,050.78","2.45B","0.02%"
"2019-5-15","28,268.71","28,171.32","28,441.49","28,171.32","2.31B","0.52%"
"2019-5-14","28,122.02","27,951.12","28,205.96","27,925.62","2.96B","-1.50%"
"2019-5-10","28,550.24","28,462.34","28,833.45","28,203.22","2.50B","0.84%"
"2019-5-9","28,311.07","28,839.35","28,891.11","28,281.98","3.00B","-2.39%"
"2019-5-8","29,003.20","28,987.09","29,252.00","28,945.91","2.25B","-1.23%"
"2019-5-7","29,363.02","29,313.58","29,480.04","29,156.45","2.06B","0.52%"
"2019-5-6","29,209.82","29,342.38","29,384.01","28,956.47","3.02B","-2.90%"
"2019-5-3","30,081.55","29,818.48","30,081.55","29,678.86","1.26B","0.46%"
"2019-5-2","29,944.18","29,643.05","29,967.74","29,643.05","1.34B","0.83%"
"2019-4-30","29,699.11","29,828.15","29,855.76","29,620.45","1.40B","-0.65%"
"2019-4-29","29,892.81","29,730.85","29,917.11","29,639.38","1.29B","0.97%"
"2019-4-26","29,605.01","29,513.08","29,672.79","29,504.14","1.45B","0.19%"
"2019-4-25","29,549.80","29,667.52","29,849.70","29,535.20","1.70B","-0.86%"
"2019-4-24","29,805.83","30,112.19","30,112.19","29,682.87","1.80B","-0.53%"
"2019-4-23","29,963.24","29,782.95","30,055.94","29,755.87","2.07B","0.00%"
"2019-4-18","29,963.26","30,088.65","30,101.83","29,896.86","1.62B","-0.54%"
